Coding Scheme 1 = Absolute
Coding Scheme 2 = Vowel-centric (L-R)
Coding Scheme 3 = Vowel-centric (R-L)
Coding Scheme 4 = Ends-first
Coding Scheme 5 = SOLAR (Spatial Coding)
Coding Scheme 6 = Binary Open Bigram
Coding Scheme 7 = Overlap Open Bigram (OOB)
Coding Scheme 8 = SERIOL_2001 (Open Bigram)


ILW = 1
sigma = 1.25
c = 1.00
Stim1   	Stim2   	Match1	Match2	Match3	Match4	Match5	Match6	Match7	Match8	
rodent  	rodccent	 0.50	 0.67	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
rustic  	rustic  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
rustic  	urstic  	 0.67	 0.33	 0.83	 0.67	 0.81	 0.83	 0.83	 0.66	
rustic  	rusitc  	 0.67	 1.00	 1.00	 0.67	 0.93	 0.83	 0.80	 0.96	
rustic  	rustci  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
rustic  	rtsuic  	 0.67	 0.33	 0.33	 0.67	 0.82	 0.67	 0.44	 0.81	
rustic  	ristuc  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
rustic  	rusic   	 0.50	 0.67	 0.67	 0.83	 0.81	 0.58	 0.64	 0.75	
rustic  	rusti   	 0.83	 0.83	 0.50	 0.50	 0.75	 0.75	 0.79	 0.71	
rustic  	ruic    	 0.33	 0.33	 0.50	 0.67	 0.57	 0.25	 0.33	 0.57	
rustic  	urtsci  	 0.00	 0.50	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
rustic  	ticrus  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
rustic  	rus     	 0.50	 0.50	 0.33	 0.33	 0.50	 0.25	 0.36	 0.41	
rustic  	surcit  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
rustic  	triucs  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
rustic  	rcitsu  	 0.33	 0.17	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
rustic  	wustic  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
rustic  	rubtic  	 0.83	 0.83	 0.83	 0.83	 0.88	 0.58	 0.58	 0.78	
rustic  	rustib  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
rustic  	rusxtc  	 0.67	 0.50	 0.67	 0.67	 0.84	 0.58	 0.56	 0.81	
rustic  	rudbic  	 0.67	 0.67	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
rustic  	rusxtic 	 0.50	 0.67	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
rustic  	rusbftic	 0.50	 0.67	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
rustic  	rfklxc  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
rustic  	lrustic 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
rustic  	rusticl 	 1.00	 1.00	 0.50	 0.50	 0.88	 1.00	 1.00	 1.00	
rustic  	ruslltic	 0.50	 0.67	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
scream  	scream  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
scream  	csream  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
scream  	sceram  	 0.67	 0.67	 0.33	 0.67	 0.93	 0.92	 0.77	 0.95	
scream  	screma  	 0.67	 0.83	 0.83	 0.67	 0.81	 0.83	 0.83	 0.94	
scream  	scaerm  	 0.67	 0.50	 0.17	 0.67	 0.82	 0.67	 0.44	 0.91	
scream  	sarecm  	 0.67	 0.17	 0.17	 0.67	 0.76	 0.42	 0.32	 0.78	
scream  	screm   	 0.67	 0.83	 0.83	 0.67	 0.84	 0.67	 0.68	 0.75	
scream  	screa   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
scream  	scam    	 0.33	 0.50	 0.17	 0.67	 0.57	 0.25	 0.33	 0.57	
scream  	cserma  	 0.00	 0.33	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
scream  	eamscr  	 0.00	 0.50	 0.33	 0.00	 0.38	 0.50	 0.73	 0.33	
scream  	scr     	 0.50	 0.50	 0.00	 0.33	 0.50	 0.25	 0.36	 0.41	
scream  	rcsmae  	 0.33	 0.17	 0.00	 0.33	 0.39	 0.25	 0.18	 0.38	
scream  	esacmr  	 0.00	 0.17	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
scream  	smaerc  	 0.33	 0.17	 0.00	 0.33	 0.45	 0.08	 0.17	 0.70	
scream  	gcream  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
scream  	scregm  	 0.83	 0.67	 0.83	 0.83	 0.88	 0.67	 0.64	 0.81	
scream  	screav  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
scream  	sceiam  	 0.67	 0.67	 0.33	 0.67	 0.84	 0.58	 0.52	 0.79	
scream  	scnpam  	 0.67	 0.50	 0.17	 0.67	 0.75	 0.25	 0.31	 0.62	
scream  	scrfeam 	 0.50	 1.00	 0.50	 1.00	 0.90	 0.75	 0.85	 0.96	
scream  	scropeam	 0.50	 0.50	 0.67	 1.00	 0.73	 0.58	 0.75	 0.96	
scream  	siqjvm  	 0.33	 0.17	 0.17	 0.33	 0.50	 0.00	 0.00	 0.21	
scream  	uscream 	 0.00	 0.00	 0.17	 0.50	 0.88	 1.00	 1.00	 0.61	
scream  	screamh 	 1.00	 1.00	 0.83	 0.50	 0.88	 1.00	 1.00	 1.00	
scream  	scriieam	 0.50	 0.67	 0.67	 1.00	 0.73	 0.58	 0.75	 0.96	
scribe  	scribe  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
scribe  	csribe  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
scribe  	scrbie  	 0.67	 0.67	 0.17	 0.67	 0.93	 0.83	 0.80	 0.96	
scribe  	scrieb  	 0.67	 0.83	 0.83	 0.67	 0.81	 0.83	 0.83	 0.94	
scribe  	sircbe  	 0.67	 0.50	 0.50	 0.67	 0.82	 0.67	 0.44	 0.81	
scribe  	sbrice  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
scribe  	scrie   	 0.67	 0.67	 0.67	 0.67	 0.84	 0.67	 0.68	 0.75	
scribe  	scrib   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
scribe  	scbe    	 0.33	 0.33	 0.33	 0.67	 0.57	 0.25	 0.33	 0.57	
scribe  	csireb  	 0.00	 0.33	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
scribe  	ibescr  	 0.00	 0.50	 0.33	 0.00	 0.38	 0.50	 0.73	 0.33	
scribe  	ibe     	 0.00	 0.50	 0.50	 0.17	 0.50	 0.25	 0.36	 0.17	
scribe  	rcsebi  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
scribe  	isbcer  	 0.00	 0.33	 0.33	 0.00	 0.31	 0.33	 0.38	 0.46	
scribe  	sebirc  	 0.33	 0.33	 0.00	 0.33	 0.45	 0.08	 0.17	 0.70	
scribe  	pcribe  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
scribe  	sgribe  	 0.83	 0.83	 0.83	 0.83	 0.88	 0.67	 0.64	 0.59	
scribe  	scribj  	 0.83	 0.83	 0.67	 0.83	 0.75	 0.75	 0.79	 0.71	
scribe  	scraie  	 0.67	 0.50	 0.50	 0.67	 0.84	 0.58	 0.56	 0.81	
scribe  	scnpbe  	 0.67	 0.33	 0.00	 0.67	 0.75	 0.25	 0.31	 0.62	
scribe  	scryibe 	 0.50	 0.83	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
scribe  	scrhgibe	 0.50	 1.00	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
scribe  	smwode  	 0.33	 0.33	 0.33	 0.33	 0.50	 0.00	 0.00	 0.21	
scribe  	jscribe 	 0.00	 0.50	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
scribe  	scribey 	 1.00	 1.00	 1.00	 0.50	 0.88	 1.00	 1.00	 1.00	
scribe  	scrddibe	 0.50	 1.00	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
search  	search  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
search  	esarch  	 0.67	 0.17	 0.50	 0.67	 0.81	 0.83	 0.83	 0.66	
search  	serach  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.92	 0.77	 0.95	
search  	searhc  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.94	
search  	secrah  	 0.67	 0.50	 0.50	 0.67	 0.82	 0.67	 0.44	 0.91	
search  	scareh  	 0.67	 0.17	 0.17	 0.67	 0.76	 0.42	 0.32	 0.78	
search  	serch   	 0.33	 0.67	 0.67	 0.67	 0.81	 0.58	 0.64	 0.72	
search  	searc   	 0.83	 0.83	 0.67	 0.50	 0.75	 0.75	 0.79	 0.71	
search  	sech    	 0.33	 0.67	 0.67	 0.67	 0.57	 0.25	 0.33	 0.57	
search  	esrahc  	 0.00	 0.17	 0.17	 0.00	 0.48	 0.67	 0.44	 0.59	
search  	rchsea  	 0.00	 0.33	 0.50	 0.00	 0.38	 0.50	 0.73	 0.33	
search  	rch     	 0.00	 0.00	 0.00	 0.17	 0.50	 0.25	 0.36	 0.17	
search  	aeshcr  	 0.33	 0.17	 0.17	 0.33	 0.39	 0.25	 0.18	 0.38	
search  	rsceha  	 0.00	 0.17	 0.33	 0.00	 0.31	 0.33	 0.38	 0.46	
search  	shcrae  	 0.33	 0.17	 0.00	 0.33	 0.45	 0.08	 0.17	 0.70	
search  	yearch  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
search  	seafch  	 0.83	 0.50	 0.83	 0.83	 0.88	 0.58	 0.58	 0.81	
search  	searcp  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
search  	seatrh  	 0.67	 0.50	 0.67	 0.67	 0.84	 0.58	 0.56	 0.81	
search  	seglch  	 0.67	 0.33	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
search  	seamrch 	 0.50	 0.50	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
search  	seagurch	 0.50	 0.50	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
search  	szpjbh  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
search  	osearch 	 0.00	 0.00	 0.33	 0.50	 0.88	 1.00	 1.00	 0.61	
search  	searchq 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
search  	seallrch	 0.50	 0.50	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
seldom  	seldom  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
seldom  	esldom  	 0.67	 0.33	 0.83	 0.67	 0.81	 0.83	 0.83	 0.66	
seldom  	sedlom  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.92	 0.77	 0.95	
seldom  	seldmo  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
seldom  	seodlm  	 0.67	 0.50	 0.50	 0.67	 0.82	 0.67	 0.44	 0.91	
seldom  	soldem  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
seldom  	seldm   	 0.67	 0.83	 0.83	 0.67	 0.84	 0.67	 0.68	 0.75	
seldom  	seldo   	 0.83	 0.83	 0.50	 0.50	 0.75	 0.75	 0.79	 0.71	
seldom  	seom    	 0.33	 0.33	 0.50	 0.67	 0.57	 0.25	 0.33	 0.57	
seldom  	esdlmo  	 0.00	 0.50	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
seldom  	domsel  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
seldom  	sel     	 0.50	 0.50	 0.33	 0.33	 0.50	 0.25	 0.36	 0.41	
seldom  	lesmod  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
seldom  	dsoeml  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
seldom  	smodle  	 0.33	 0.17	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
seldom  	heldom  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
seldom  	sendom  	 0.83	 0.83	 0.83	 0.83	 0.88	 0.58	 0.58	 0.78	
seldom  	seldov  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
seldom  	sediom  	 0.67	 0.33	 0.67	 0.67	 0.84	 0.58	 0.52	 0.79	
seldom  	senxom  	 0.67	 0.67	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
seldom  	selidom 	 0.50	 0.83	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
seldom  	selabdom	 0.50	 0.50	 0.67	 1.00	 0.73	 0.58	 0.75	 0.96	
seldom  	skiurm  	 0.33	 0.17	 0.17	 0.33	 0.50	 0.00	 0.00	 0.21	
seldom  	useldom 	 0.00	 0.00	 0.50	 0.50	 0.88	 1.00	 1.00	 0.61	
seldom  	seldomh 	 1.00	 1.00	 0.50	 0.50	 0.88	 1.00	 1.00	 1.00	
seldom  	selhhdom	 0.50	 0.67	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
senior  	senior  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
senior  	esnior  	 0.67	 0.50	 0.83	 0.67	 0.81	 0.83	 0.83	 0.66	
senior  	senoir  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.83	 0.80	 0.96	
senior  	seniro  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
senior  	seoinr  	 0.67	 0.67	 0.67	 0.67	 0.82	 0.67	 0.44	 0.91	
senior  	sonier  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
senior  	senir   	 0.67	 0.83	 0.83	 0.67	 0.84	 0.67	 0.68	 0.75	
senior  	senio   	 0.83	 0.83	 0.67	 0.50	 0.75	 0.75	 0.79	 0.71	
senior  	seor    	 0.33	 0.33	 0.33	 0.67	 0.57	 0.25	 0.33	 0.57	
senior  	esinro  	 0.00	 0.50	 0.83	 0.00	 0.48	 0.67	 0.44	 0.59	
senior  	iorsen  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
senior  	ior     	 0.00	 0.00	 0.00	 0.17	 0.50	 0.25	 0.36	 0.17	
senior  	nesroi  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
senior  	isoern  	 0.00	 0.17	 0.00	 0.00	 0.31	 0.33	 0.38	 0.46	
senior  	sroine  	 0.33	 0.33	 0.00	 0.33	 0.45	 0.08	 0.17	 0.70	
senior  	yenior  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
senior  	senicr  	 0.83	 0.67	 0.67	 0.83	 0.88	 0.67	 0.64	 0.81	
senior  	seniop  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
senior  	sndior  	 0.67	 0.17	 0.00	 0.67	 0.84	 0.58	 0.56	 0.66	
senior  	sehzor  	 0.67	 0.33	 0.50	 0.67	 0.75	 0.25	 0.31	 0.62	
senior  	senhior 	 0.50	 0.83	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
senior  	senkyior	 0.50	 0.50	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
senior  	skhmyr  	 0.33	 0.17	 0.17	 0.33	 0.50	 0.00	 0.00	 0.21	
senior  	tsenior 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
senior  	seniorx 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
senior  	senmmior	 0.50	 0.83	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
septic  	septic  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
septic  	esptic  	 0.67	 0.33	 0.83	 0.67	 0.81	 0.83	 0.83	 0.66	
septic  	setpic  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.92	 0.77	 0.95	
septic  	septci  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
septic  	seitpc  	 0.67	 0.50	 0.50	 0.67	 0.82	 0.67	 0.44	 0.91	
septic  	siptec  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
septic  	sptic   	 0.17	 0.17	 0.17	 0.50	 0.84	 0.67	 0.68	 0.61	
septic  	septi   	 0.83	 0.83	 0.50	 0.50	 0.75	 0.75	 0.79	 0.71	
septic  	seic    	 0.33	 0.33	 0.50	 0.67	 0.57	 0.25	 0.33	 0.57	
septic  	estpci  	 0.00	 0.50	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
septic  	ticsep  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
septic  	sep     	 0.50	 0.50	 0.33	 0.33	 0.50	 0.25	 0.36	 0.41	
septic  	pescit  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
septic  	tsiecp  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
septic  	scitpe  	 0.33	 0.17	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
septic  	aeptic  	 0.83	 0.67	 0.67	 0.83	 0.75	 0.75	 0.79	 0.30	
septic  	smptic  	 0.83	 0.17	 0.17	 0.83	 0.88	 0.67	 0.64	 0.59	
septic  	septir  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
septic  	setlic  	 0.67	 0.67	 0.67	 0.67	 0.84	 0.58	 0.52	 0.79	
septic  	seukic  	 0.67	 0.50	 0.67	 0.67	 0.75	 0.25	 0.31	 0.62	
septic  	sepdtic 	 0.50	 0.67	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
septic  	sepgztic	 0.50	 0.67	 0.50	 1.00	 0.73	 0.58	 0.75	 0.96	
septic  	sdjlkc  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
septic  	xseptic 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
septic  	septicj 	 1.00	 1.00	 0.50	 0.50	 0.88	 1.00	 1.00	 1.00	
septic  	sepyytic	 0.50	 0.83	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
sermon  	sermon  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
sermon  	esrmon  	 0.67	 0.33	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
sermon  	semron  	 0.67	 0.67	 0.67	 0.67	 0.93	 0.92	 0.77	 0.95	
sermon  	sermno  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
sermon  	seomrn  	 0.67	 0.50	 0.50	 0.67	 0.82	 0.67	 0.44	 0.91	
sermon  	sormen  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
sermon  	semon   	 0.33	 0.83	 0.83	 0.67	 0.81	 0.58	 0.64	 0.72	
sermon  	sermo   	 0.83	 0.83	 0.67	 0.50	 0.75	 0.75	 0.79	 0.71	
sermon  	seon    	 0.33	 0.33	 0.50	 0.67	 0.57	 0.25	 0.33	 0.57	
sermon  	esmrno  	 0.00	 0.33	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
sermon  	monser  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
sermon  	ser     	 0.50	 0.50	 0.50	 0.33	 0.50	 0.25	 0.36	 0.41	
sermon  	resnom  	 0.33	 0.50	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
sermon  	msoenr  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
sermon  	snomre  	 0.33	 0.33	 0.17	 0.33	 0.45	 0.08	 0.17	 0.70	
sermon  	permon  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
sermon  	seruon  	 0.83	 0.50	 0.67	 0.83	 0.88	 0.58	 0.58	 0.81	
sermon  	sermoh  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
sermon  	serfmn  	 0.67	 0.50	 0.83	 0.67	 0.84	 0.58	 0.56	 0.81	
sermon  	selaon  	 0.67	 0.50	 0.50	 0.67	 0.75	 0.25	 0.31	 0.62	
sermon  	seramon 	 0.50	 1.00	 1.00	 1.00	 0.90	 0.75	 0.85	 0.96	
sermon  	serkumon	 0.50	 0.50	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
sermon  	sztgcn  	 0.33	 0.17	 0.00	 0.33	 0.50	 0.00	 0.00	 0.21	
sermon  	csermon 	 0.00	 0.83	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
sermon  	sermonf 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
sermon  	serwwmon	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
shield  	shield  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
shield  	hsield  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
shield  	shiled  	 0.67	 0.83	 0.83	 0.67	 0.93	 0.83	 0.80	 0.96	
shield  	shiedl  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.94	
shield  	shleid  	 0.67	 0.33	 0.17	 0.67	 0.82	 0.67	 0.44	 0.91	
shield  	sliehd  	 0.67	 0.67	 0.67	 0.67	 0.76	 0.42	 0.32	 0.78	
shield  	sheld   	 0.33	 0.67	 0.67	 0.67	 0.81	 0.58	 0.64	 0.72	
shield  	shiel   	 0.83	 0.83	 0.67	 0.50	 0.75	 0.75	 0.79	 0.71	
shield  	shld    	 0.33	 0.33	 0.00	 0.67	 0.57	 0.25	 0.33	 0.57	
shield  	hseidl  	 0.00	 0.00	 0.00	 0.00	 0.48	 0.67	 0.44	 0.59	
shield  	eldshi  	 0.00	 0.33	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
shield  	shi     	 0.50	 0.50	 0.50	 0.33	 0.50	 0.25	 0.36	 0.41	
shield  	ihsdle  	 0.33	 0.17	 0.17	 0.33	 0.39	 0.25	 0.18	 0.38	
shield  	eslhdi  	 0.00	 0.00	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
shield  	sdleih  	 0.33	 0.17	 0.00	 0.33	 0.45	 0.08	 0.17	 0.70	
shield  	phield  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
shield  	shiezd  	 0.83	 0.83	 0.83	 0.83	 0.88	 0.67	 0.64	 0.81	
shield  	shielw  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
shield  	shized  	 0.67	 0.67	 0.67	 0.67	 0.84	 0.58	 0.56	 0.81	
shield  	shnzld  	 0.67	 0.33	 0.00	 0.67	 0.75	 0.25	 0.31	 0.62	
shield  	shipeld 	 0.50	 0.50	 0.83	 1.00	 0.90	 0.75	 0.85	 0.96	
shield  	shimceld	 0.50	 0.50	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
shield  	srfjud  	 0.33	 0.17	 0.17	 0.33	 0.50	 0.00	 0.00	 0.21	
shield  	bshield 	 0.00	 0.67	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
shield  	shieldn 	 1.00	 1.00	 0.67	 0.50	 0.88	 1.00	 1.00	 1.00	
shield  	shinneld	 0.50	 0.50	 0.83	 1.00	 0.73	 0.58	 0.75	 0.96	
shiver  	shiver  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
shiver  	hsiver  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
shiver  	shievr  	 0.67	 0.83	 0.83	 0.67	 0.93	 0.83	 0.80	 0.96	
shiver  	shivre  	 0.67	 1.00	 1.00	 0.67	 0.81	 0.83	 0.83	 0.94	
shiver  	shevir  	 0.67	 0.67	 0.67	 0.67	 0.82	 0.67	 0.44	 0.91	
shiver  	seivhr  	 0.67	 0.33	 0.17	 0.67	 0.76	 0.42	 0.32	 0.78	
shiver  	shver   	 0.33	 0.33	 0.00	 0.67	 0.81	 0.58	 0.64	 0.72	
shiver  	shive   	 0.83	 0.83	 0.67	 0.50	 0.75	 0.75	 0.79	 0.71	
shiver  	sher    	 0.33	 0.33	 0.33	 0.67	 0.57	 0.25	 0.33	 0.57	
shiver  	hsvire  	 0.00	 0.17	 0.33	 0.00	 0.48	 0.67	 0.44	 0.59	
shiver  	vershi  	 0.00	 0.00	 0.00	 0.00	 0.38	 0.50	 0.73	 0.33	
shiver  	ver     	 0.00	 0.00	 0.00	 0.17	 0.50	 0.25	 0.36	 0.17	
shiver  	ihsrev  	 0.33	 0.33	 0.33	 0.33	 0.39	 0.25	 0.18	 0.38	
shiver  	vsehri  	 0.00	 0.17	 0.17	 0.00	 0.31	 0.33	 0.38	 0.46	
shiver  	srevih  	 0.33	 0.33	 0.33	 0.33	 0.45	 0.08	 0.17	 0.70	
shiver  	jhiver  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.30	
shiver  	shwver  	 0.83	 0.33	 0.00	 0.83	 0.88	 0.58	 0.58	 0.78	
shiver  	shivej  	 0.83	 0.83	 0.83	 0.83	 0.75	 0.75	 0.79	 0.71	
shiver  	shvner  	 0.67	 0.33	 0.00	 0.67	 0.84	 0.58	 0.52	 0.79	
shiver  	shnwer  	 0.67	 0.33	 0.00	 0.67	 0.75	 0.25	 0.31	 0.62	
shiver  	shifver 	 0.50	 0.67	 1.00	 1.00	 0.90	 0.75	 0.85	 0.96	
shiver  	shiokver	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
shiver  	sgxuar  	 0.33	 0.17	 0.17	 0.33	 0.50	 0.00	 0.00	 0.21	
shiver  	gshiver 	 0.00	 0.67	 1.00	 0.50	 0.88	 1.00	 1.00	 0.61	
shiver  	shiveru 	 1.00	 1.00	 1.00	 0.50	 0.88	 1.00	 1.00	 1.00	
shiver  	shikkver	 0.50	 0.67	 1.00	 1.00	 0.73	 0.58	 0.75	 0.96	
shower  	shower  	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	 1.00	
shower  	hsower  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.66	
shower  	sohwer  	 0.67	 0.33	 0.17	 0.67	 0.93	 0.83	 0.80	 0.87	
shower  	showre  	 0.67	 0.67	 0.67	 0.67	 0.81	 0.83	 0.83	 0.94	
shower  	shewor  	 0.67	 0.33	 0.33	 0.67	 0.82	 0.67	 0.44	 0.91	
shower  	seowhr  	 0.67	 0.17	 0.00	 0.67	 0.76	 0.42	 0.32	 0.78	
shower  	shwer   	 0.33	 0.33	 0.00	 0.67	 0.81	 0.58	 0.64	 0.72	
shower  	showe   	 0.83	 0.83	 0.83	 0.50	 0.75	 0.75	 0.79	 0.71	
shower  	sher    	 0.33	 0.33	 0.33	 0.67	 0.57	 0.25	 0.33	 0.57	
shower  	hswore  	 0.00	 0.33	 0.50	 0.00	 0.48	 0.67	 0.44	 0.59	
